,Word,Count,Weight,Weight_Abs
732,wait,1787,-0.3570484912951457,0.3570484912951457
1317,figured,750,-0.3570063314460717,0.3570063314460717
2187,suggestions,354,-0.3569097084207296,0.3569097084207296
9492,definate,23,-0.3567472784682893,0.3567472784682893
5661,gasping,64,0.35669082554915377,0.35669082554915377
5232,serum,75,0.35669082554915377,0.35669082554915377
5809,seldom,61,0.35669082554915377,0.35669082554915377
5589,mistakes,66,0.35669082554915377,0.35669082554915377
664,lasted,2047,-0.35621550499125376,0.35621550499125376
6522,docter,48,-0.35621550499125376,0.35621550499125376
6305,kilos,52,-0.35621550499125376,0.35621550499125376
6130,battled,55,-0.35621550499125376,0.35621550499125376
10252,shout,19,-0.35621550499125376,0.35621550499125376
2054,april,392,0.3560318469421109,0.3560318469421109
2603,cool,271,0.3560318469421109,0.3560318469421109
3954,pdoc,130,0.3560318469421109,0.3560318469421109
2290,yogurt,331,-0.3555110315559901,0.3555110315559901
7836,paired,34,0.3553240827395882,0.3553240827395882
2145,mail,365,0.3553054839708263,0.3553054839708263
2858,reacts,230,-0.35519457585714664,0.35519457585714664
4243,fatal,113,0.3549501810713699,0.3549501810713699
6996,endocrine,42,0.3549501810713699,0.3549501810713699
7055,impulsivity,41,0.3549501810713699,0.3549501810713699
12100,shine,13,0.3549501810713699,0.3549501810713699
5124,wasting,79,0.3549501810713699,0.3549501810713699
4769,clothing,90,-0.3548988491065069,0.3548988491065069
6682,xray,46,-0.3548988491065069,0.3548988491065069
1250,mine,810,0.3547591773462165,0.3547591773462165
160,dry,10844,-0.3546560504841845,0.3546560504841845
2922,naps,221,-0.3543619363419308,0.3543619363419308
1838,tapered,455,0.3541762870562201,0.3541762870562201
3884,noticeably,134,0.354099479191057,0.354099479191057
2281,hopes,332,-0.3540703486448656,0.3540703486448656
1286,uncontrollable,777,-0.35401714442043763,0.35401714442043763
6272,cos,52,0.3539697354347931,0.3539697354347931
2499,killer,288,0.3539506807382863,0.3539506807382863
7904,pts,33,0.3538887976354478,0.3538887976354478
4938,stubborn,84,0.35373879388507273,0.35373879388507273
4869,understood,86,0.35373879388507273,0.35373879388507273
8819,mill,26,0.35364668316792564,0.35364668316792564
652,yrs,2090,-0.35339621922197206,0.35339621922197206
1855,controlling,452,0.3532125611728289,0.3532125611728289
7371,warmer,38,-0.3530856119823262,0.3530856119823262
7033,gnawing,42,-0.3530856119823262,0.3530856119823262
7706,tumour,35,-0.3530856119823262,0.3530856119823262
1010,stick,1152,-0.3530856119823262,0.3530856119823262
7488,contemplated,37,-0.3530856119823262,0.3530856119823262
3216,thumb,185,-0.3530856119823262,0.3530856119823262
7263,connective,39,-0.3530856119823262,0.3530856119823262
5183,progression,77,-0.3530856119823262,0.3530856119823262
2239,public,340,0.3530769366896895,0.3530769366896895
6247,oozing,53,0.352847130874591,0.352847130874591
1052,nasal,1094,0.352847130874591,0.352847130874591
6176,promptly,54,0.352847130874591,0.352847130874591
10606,pitch,18,0.352847130874591,0.352847130874591
6200,facility,53,0.352847130874591,0.352847130874591
2530,paying,284,0.3525530564716484,0.3525530564716484
12019,dam,14,0.3524704994040285,0.3524704994040285
2765,paper,244,-0.3522442152141345,0.3522442152141345
2375,altogether,312,-0.35204013358077324,0.35204013358077324
3023,literature,207,0.35162239097869513,0.35162239097869513
5114,apri,79,0.35162239097869513,0.35162239097869513
6123,service,55,0.35162239097869513,0.35162239097869513
11015,chunk,16,-0.3514422262385961,0.3514422262385961
763,ache,1697,-0.3514023784571161,0.3514023784571161
2039,asap,395,-0.3510551544319442,0.3510551544319442
5043,senses,81,0.35082078772935865,0.35082078772935865
717,jaw,1843,-0.3507016101468404,0.3507016101468404
2630,administered,267,0.3506117794727717,0.3506117794727717
5632,tossed,65,-0.3504295679242099,0.3504295679242099
2149,calf,364,0.3502553367671621,0.3502553367671621
4660,courses,95,0.3502553367671621,0.3502553367671621
3911,minimize,132,0.3500307942715515,0.3500307942715515
9295,fright,24,-0.3499458919776585,0.3499458919776585
1047,oh,1100,0.3498597112498081,0.3498597112498081
4334,ingredients,109,0.3498350804045994,0.3498350804045994
3678,incontinence,148,-0.34974299048563634,0.34974299048563634
3690,randomly,147,-0.34974299048563634,0.34974299048563634
1482,report,633,0.3494180662200741,0.3494180662200741
7140,milligram,40,0.3492521599567321,0.3492521599567321
5480,temple,69,0.3490417443852036,0.3490417443852036
2271,flushed,334,0.3490417443852036,0.3490417443852036
8005,jog,32,0.3488670261179643,0.3488670261179643
1622,combined,545,0.3488670261179643,0.3488670261179643
1723,toxic,497,0.34882788181247704,0.34882788181247704
2227,elavil,343,-0.3485777155431363,0.3485777155431363
2138,palpatations,367,-0.3484148888717678,0.3484148888717678
2786,pattern,241,0.3482312308226249,0.3482312308226249
2035,occurred,397,0.3477539142007749,0.3477539142007749
2689,law,258,0.34741110389820384,0.34741110389820384
303,hands,5428,-0.34737216988778763,0.34737216988778763
9170,b's,24,0.346982011422193,0.346982011422193
8458,ruptures,29,0.346982011422193,0.346982011422193
12332,gasy,13,0.346982011422193,0.346982011422193
8457,unsuspecting,29,0.346982011422193,0.346982011422193
8467,lortabs,29,0.346982011422193,0.346982011422193
726,liver,1806,0.346982011422193,0.346982011422193
12096,significance,13,0.346982011422193,0.346982011422193
11974,reliably,14,0.346982011422193,0.346982011422193
5333,reps,73,0.346982011422193,0.346982011422193
8455,shadows,29,0.346982011422193,0.346982011422193
12356,assures,13,0.346982011422193,0.346982011422193
11914,melting,14,0.346982011422193,0.346982011422193
8427,peaked,29,0.346982011422193,0.346982011422193
5528,seed,68,0.346982011422193,0.346982011422193
11912,fixated,14,0.346982011422193,0.346982011422193
4489,rythmol,102,0.346982011422193,0.346982011422193
5536,whoever,67,0.346982011422193,0.346982011422193
11948,pustules,14,0.346982011422193,0.346982011422193
11245,would'nt,16,0.346982011422193,0.346982011422193
11928,expanded,14,0.346982011422193,0.346982011422193
12426,starch,13,0.346982011422193,0.346982011422193
11861,empathetic,14,0.346982011422193,0.346982011422193
11766,wedges,14,0.346982011422193,0.346982011422193
6991,remedied,42,0.346982011422193,0.346982011422193
11762,accumulated,14,0.346982011422193,0.346982011422193
11934,discounted,14,0.346982011422193,0.346982011422193
6985,investigated,42,0.346982011422193,0.346982011422193
11742,gamut,14,0.346982011422193,0.346982011422193
11738,disregarded,14,0.346982011422193,0.346982011422193
4181,impending,116,0.346982011422193,0.346982011422193
5848,families,61,0.346982011422193,0.346982011422193
8517,freaks,28,0.346982011422193,0.346982011422193
12157,joked,13,0.346982011422193,0.346982011422193
11710,sputum,14,0.346982011422193,0.346982011422193
11698,youthful,14,0.346982011422193,0.346982011422193
5710,gold,63,0.346982011422193,0.346982011422193
11733,aggressively,14,0.346982011422193,0.346982011422193
11817,molars,14,0.346982011422193,0.346982011422193
8492,addressing,29,0.346982011422193,0.346982011422193
10867,reckless,17,0.346982011422193,0.346982011422193
8411,absorbing,29,0.346982011422193,0.346982011422193
11324,emphysema,15,0.346982011422193,0.346982011422193
6405,evils,50,0.346982011422193,0.346982011422193
11534,mysteriously,15,0.346982011422193,0.346982011422193
6828,quantities,44,0.346982011422193,0.346982011422193
11321,reddening,15,0.346982011422193,0.346982011422193
6442,sociable,49,0.346982011422193,0.346982011422193
11479,whiplash,15,0.346982011422193,0.346982011422193
10981,transitioned,17,0.346982011422193,0.346982011422193
11688,provocation,14,0.346982011422193,0.346982011422193
6661,nonetheless,46,0.346982011422193,0.346982011422193
6441,influenza,49,0.346982011422193,0.346982011422193
6931,actively,43,0.346982011422193,0.346982011422193
6874,obsession,43,0.346982011422193,0.346982011422193
11666,emptied,15,0.346982011422193,0.346982011422193
10975,network,17,0.346982011422193,0.346982011422193
3728,creativity,145,0.346982011422193,0.346982011422193
11538,spared,15,0.346982011422193,0.346982011422193
6911,overseas,43,0.346982011422193,0.346982011422193
6937,lymphoma,43,0.346982011422193,0.346982011422193
10854,cryotherapy,17,0.346982011422193,0.346982011422193
6165,nutrients,54,0.346982011422193,0.346982011422193
12008,perscriptions,14,0.346982011422193,0.346982011422193
8774,mercy,27,0.346982011422193,0.346982011422193
8462,ligaments,29,0.346982011422193,0.346982011422193
10076,depresses,20,0.346982011422193,0.346982011422193
12026,recieving,14,0.346982011422193,0.346982011422193
6649,fearing,46,0.346982011422193,0.346982011422193
11438,ususally,15,0.346982011422193,0.346982011422193
6580,terminal,47,0.346982011422193,0.346982011422193
3298,earth,177,0.346982011422193,0.346982011422193
4379,ordinary,107,0.346982011422193,0.346982011422193
11498,babbling,15,0.346982011422193,0.346982011422193
11287,hallucinatory,16,0.346982011422193,0.346982011422193
8100,dip,31,0.346982011422193,0.346982011422193
8382,preparing,29,0.346982011422193,0.346982011422193
1071,uncomfortable,1055,-0.346908940090597,0.346908940090597
3390,probiotic,169,-0.34670439805348746,0.34670439805348746
759,similar,1708,0.3466219105900697,0.3466219105900697
2369,hopeful,313,-0.346567664615112,0.346567664615112
6471,medwatch,49,-0.3461651691377523,0.3461651691377523
8505,giddiness,28,-0.3461651691377523,0.3461651691377523
10391,silence,19,-0.3461651691377523,0.3461651691377523
9289,markers,24,-0.3461651691377523,0.3461651691377523
9476,bloodpressure,23,-0.3461651691377523,0.3461651691377523
3160,btw,191,-0.3461651691377523,0.3461651691377523
11522,incision,15,-0.3461651691377523,0.3461651691377523
9660,mediation,22,-0.3461651691377523,0.3461651691377523
3819,forgotten,138,-0.3461651691377523,0.3461651691377523
4771,sheets,90,-0.3461651691377523,0.3461651691377523
4706,underweight,92,-0.3461651691377523,0.3461651691377523
5898,xrays,59,-0.3461651691377523,0.3461651691377523
10665,mailed,18,-0.3461651691377523,0.3461651691377523
9348,dwelling,23,-0.3461651691377523,0.3461651691377523
8953,ruling,25,-0.3461651691377523,0.3461651691377523
6092,peanut,56,-0.3461651691377523,0.3461651691377523
5403,timing,71,-0.3461651691377523,0.3461651691377523
8851,radioactive,26,-0.3461651691377523,0.3461651691377523
12438,jumps,13,-0.3461651691377523,0.3461651691377523
9437,expecially,23,-0.3461651691377523,0.3461651691377523
11025,permenant,16,-0.3461651691377523,0.3461651691377523
8871,rinsing,26,-0.3461651691377523,0.3461651691377523
1741,chemical,490,0.3461177071332977,0.3461177071332977
4323,cease,109,0.34606415913196403,0.34606415913196403
3107,forming,197,0.34582527329436924,0.34582527329436924
3178,bear,189,-0.3457442051239583,0.3457442051239583
4295,one's,111,-0.3455611220037107,0.3455611220037107
2457,events,295,0.3455210907825181,0.3455210907825181
10646,arts,18,0.3452740690770369,0.3452740690770369
4025,genetic,127,0.3451621747052069,0.3451621747052069
3722,meat,145,0.3451621747052069,0.3451621747052069
440,switched,3593,-0.3448227280627697,0.3448227280627697
9294,rocket,24,0.34456946501680896,0.34456946501680896
4129,matters,119,0.3442756498244501,0.3442756498244501
9057,tempting,25,0.3442756498244501,0.3442756498244501
4695,parent,93,0.3442519005220846,0.3442519005220846
4588,sluggishness,97,0.34340419007430895,0.34340419007430895
5142,rubbing,78,0.34340419007430895,0.34340419007430895
2643,patterns,265,0.34340419007430895,0.34340419007430895
8086,heated,32,-0.3428918437927832,0.3428918437927832
5136,probs,78,-0.3428918437927832,0.3428918437927832
5111,yearly,79,-0.3428918437927832,0.3428918437927832
5923,eats,59,-0.34287319351349466,0.34287319351349466
713,cleared,1859,-0.34276103649354944,0.34276103649354944
3572,avoiding,154,0.3427176126357354,0.3427176126357354
1998,whenever,405,0.34254741435432723,0.34254741435432723
1717,thick,501,-0.3424545897412167,0.3424545897412167
3891,fluttering,133,-0.34232639283058663,0.34232639283058663
11607,prog,15,-0.3423061922387087,0.3423061922387087
4068,creative,124,0.3422650215440541,0.3422650215440541
5836,doped,61,0.34170495432134923,0.34170495432134923
10889,legit,17,0.34170495432134923,0.34170495432134923
8109,hypochondria,31,0.34170495432134923,0.34170495432134923
5258,calmness,75,0.34170495432134923,0.34170495432134923
5904,concentrated,59,0.34170495432134923,0.34170495432134923
4786,favor,89,0.34170495432134923,0.34170495432134923
4085,scratching,122,0.34170495432134923,0.34170495432134923
6486,device,49,0.34170495432134923,0.34170495432134923
2324,celebrex,323,-0.3415247895812501,0.3415247895812501
7635,dominant,35,-0.3415247895812501,0.3415247895812501
946,foot,1267,0.341417705303202,0.341417705303202
12234,au,13,-0.3410309474636867,0.3410309474636867
3004,considerably,210,0.34099396957757044,0.34099396957757044
5211,advance,76,0.3407123984085975,0.3407123984085975
7632,ghost,35,0.3400615685776191,0.3400615685776191
3843,memories,136,0.3400615685776191,0.3400615685776191
6767,attacking,45,0.3400615685776191,0.3400615685776191
10748,emt,17,0.3400615685776191,0.3400615685776191
8773,librium,27,0.3400615685776191,0.3400615685776191
7386,investigation,38,0.3400615685776191,0.3400615685776191
3170,moon,190,-0.3399731988898313,0.3399731988898313
7671,shoe,35,-0.3397342788074619,0.3397342788074619
1319,relieved,747,-0.3397342788074619,0.3397342788074619
2041,severity,395,-0.3396077685915933,0.3396077685915933
6145,pet,55,-0.3395747584940885,0.3395747584940885
3224,hoped,184,-0.3394083866748725,0.3394083866748725
4065,buying,125,0.33925996532828256,0.33925996532828256
4777,judge,89,0.33907683191507976,0.33907683191507976
2775,vs,242,0.33899565978954305,0.33899565978954305
2699,sticking,257,-0.3389374660162992,0.3389374660162992
5162,dripping,77,0.3387852442180145,0.3387852442180145
5427,contain,70,0.3387852442180145,0.3387852442180145
3000,lemon,211,0.3385634409565971,0.3385634409565971
137,month,12939,-0.338302442083967,0.338302442083967
3720,source,145,0.3382483314534384,0.3382483314534384
7871,masking,33,-0.33819699948857546,0.33819699948857546
7860,supplementation,33,-0.33819699948857546,0.33819699948857546
6487,throught,49,-0.33819699948857546,0.33819699948857546
7643,fillers,35,-0.33819699948857546,0.33819699948857546
7598,labored,36,-0.33819699948857546,0.33819699948857546
7855,overdrive,33,-0.33819699948857546,0.33819699948857546
5496,balloon,68,-0.33819699948857546,0.33819699948857546
9312,bulb,23,-0.33819699948857546,0.33819699948857546
9260,obstruction,24,-0.33819699948857546,0.33819699948857546
5666,walker,64,-0.33819699948857546,0.33819699948857546
2715,everybody,253,0.3380817619519289,0.3380817619519289
299,feet,5478,-0.3377539712127178,0.3377539712127178
12170,ticking,13,-0.3375071063946377,0.3375071063946377
90,felt,20126,-0.33750238176941866,0.33750238176941866
714,damage,1859,0.3370636103930797,0.3370636103930797
2048,page,392,0.3369316755686915,0.3369316755686915
8081,negligible,32,0.3369316755686915,0.3369316755686915
5768,untreated,62,0.3369316755686915,0.3369316755686915
8056,unease,32,0.3369316755686915,0.3369316755686915
7912,pulmonologist,33,0.3369316755686915,0.3369316755686915
9976,inquire,20,0.3369316755686915,0.3369316755686915
5317,drymouth,73,0.3369316755686915,0.3369316755686915
5989,toothache,58,0.3369316755686915,0.3369316755686915
2694,zithromax,257,0.3369316755686915,0.3369316755686915
8095,fluke,31,0.3369316755686915,0.3369316755686915
5244,nortriptyline,75,0.3369316755686915,0.3369316755686915
7639,scabbing,35,0.3369316755686915,0.3369316755686915
4495,theres,102,0.3369316755686915,0.3369316755686915
6547,extraction,48,0.3369316755686915,0.3369316755686915
7815,speeding,34,0.3369316755686915,0.3369316755686915
11557,usally,15,0.3369316755686915,0.3369316755686915
2840,professional,232,0.3369316755686915,0.3369316755686915
9155,ldn,24,-0.3365963997734759,0.3365963997734759
685,strong,1979,0.33643478114852976,0.33643478114852976
12280,sock,13,0.335932175235608,0.335932175235608
1544,forgot,587,-0.3358100470225481,0.3358100470225481
1450,strength,650,0.3356504454126429,0.3356504454126429
855,words,1442,-0.3354171139480694,0.3354171139480694
1687,he's,513,0.3354044580797502,0.3354044580797502
9072,aa,25,0.3351475537751901,0.3351475537751901
976,crap,1219,0.3349534355565858,0.3349534355565858
2213,adult,346,0.3344524818072605,0.3344524818072605
6858,tended,43,0.3339948158953817,0.3339948158953817
4524,dulled,100,0.3339948158953817,0.3339948158953817
1970,eliminated,412,0.3339948158953817,0.3339948158953817
7064,comforting,41,0.3339948158953817,0.3339948158953817
6659,concrete,46,0.3339948158953817,0.3339948158953817
3094,complex,198,0.3339948158953817,0.3339948158953817
3556,uncontrolled,155,0.3339948158953817,0.3339948158953817
725,barely,1810,-0.33382381467635275,0.33382381467635275
2233,potassium,342,-0.3337426491391952,0.3337426491391952
6634,seratonin,47,-0.3337426491391952,0.3337426491391952
7102,arguments,41,-0.3337426491391952,0.3337426491391952
2069,malaise,386,0.3337367846721723,0.3337367846721723
6384,gram,50,0.3332759455178258,0.3332759455178258
3040,chose,206,-0.3331844576650312,0.3331844576650312
8554,mph,28,0.33313660460013983,0.33313660460013983
1263,ruined,797,0.3330773245144205,0.3330773245144205
6093,mum,56,0.3330236591714861,0.3330236591714861
1860,doubt,450,0.33283750403602835,0.33283750403602835
370,constant,4320,-0.3327141598990953,0.3327141598990953
7163,pour,40,-0.33266448191884984,0.33266448191884984
2542,forgetting,281,-0.33266448191884984,0.33266448191884984
7490,rooms,37,0.33259327397009336,0.33259327397009336
5579,unlikely,66,0.33259327397009336,0.33259327397009336
5746,flora,62,0.33259327397009336,0.33259327397009336
2824,scars,235,-0.3324663247795904,0.3324663247795904
11924,oj,14,0.33227586403249754,0.33227586403249754
4645,outweighs,95,-0.3321789271630125,0.3321789271630125
3448,codeine,164,0.3321355033051985,0.3321355033051985
2639,flavor,266,0.3321355033051985,0.3321355033051985
7278,piss,39,0.3320055572326356,0.3320055572326356
11085,tame,16,0.33177259275866416,0.33177259275866416
5769,drawback,62,0.33177259275866416,0.33177259275866416
6780,responsive,44,0.33177259275866416,0.33177259275866416
204,drive,8625,-0.3317053862520681,0.3317053862520681
3820,nostril,138,0.33123365445405384,0.33123365445405384
10829,meter,17,0.33123365445405384,0.33123365445405384
640,lots,2126,-0.3311451666313307,0.3311451666313307
6304,hallucinated,52,-0.330897697006964,0.330897697006964
6554,heals,48,-0.330897697006964,0.330897697006964
6322,greatful,51,-0.330897697006964,0.330897697006964
7401,earache,38,-0.330897697006964,0.330897697006964
3575,skipping,154,-0.330897697006964,0.330897697006964
7967,td,33,0.33056898178086275,0.33056898178086275
6081,bare,56,-0.33039968902854383,0.33039968902854383
3532,extensive,157,0.33017489310581183,0.33017489310581183
3712,flight,146,0.3300324531084196,0.3300324531084196
4346,decade,108,0.32991410291004497,0.32991410291004497
8531,mint,28,-0.3298287498180589,0.3298287498180589
9112,chased,25,-0.3298287498180589,0.3298287498180589
2818,burns,235,-0.32935805082137104,0.32935805082137104
5552,lids,67,-0.32935805082137104,0.32935805082137104
734,knees,1784,-0.3292683687442742,0.3292683687442742
4206,vary,115,-0.3291675927691812,0.3291675927691812
1126,drop,966,0.3291276038777269,0.3291276038777269
1535,hurting,593,-0.3290931852391049,0.3290931852391049
410,wasn't,3886,-0.3290272480139569,0.3290272480139569
5173,prepare,77,-0.3289233627032463,0.3289233627032463
5833,processing,61,-0.3289233627032463,0.3289233627032463
11542,foil,15,0.3286328727539965,0.3286328727539965
10929,pudding,17,0.3286328727539965,0.3286328727539965
7468,blows,37,0.3286328727539965,0.3286328727539965
5617,shirt,65,0.3286328727539965,0.3286328727539965
10869,hyperhydrosis,17,0.3286328727539965,0.3286328727539965
11827,conditioned,14,0.3286328727539965,0.3286328727539965
10568,appx,18,0.3286328727539965,0.3286328727539965
10533,toughed,18,0.3286328727539965,0.3286328727539965
12347,ageing,13,0.3286328727539965,0.3286328727539965
6449,a's,49,0.3286328727539965,0.3286328727539965
10863,bells,17,0.3286328727539965,0.3286328727539965
10221,cheapest,19,0.3286328727539965,0.3286328727539965
10450,aniety,18,0.3286328727539965,0.3286328727539965
7841,involves,34,0.3286328727539965,0.3286328727539965
10447,characterized,18,0.3286328727539965,0.3286328727539965
10620,pints,18,0.3286328727539965,0.3286328727539965
11299,theirs,16,0.3286328727539965,0.3286328727539965
7985,screws,32,0.3286328727539965,0.3286328727539965
2912,cigarette,222,0.3286328727539965,0.3286328727539965
4781,approval,89,0.3286328727539965,0.3286328727539965
6679,lifeless,46,0.3286328727539965,0.3286328727539965
10903,lectures,17,0.3286328727539965,0.3286328727539965
10831,contentment,17,0.3286328727539965,0.3286328727539965
10890,milky,17,0.3286328727539965,0.3286328727539965
8173,maxed,31,0.3286328727539965,0.3286328727539965
10972,resembled,17,0.3286328727539965,0.3286328727539965
10259,exausted,19,0.3286328727539965,0.3286328727539965
11351,altitude,15,0.3286328727539965,0.3286328727539965
4863,bedroom,86,0.3286328727539965,0.3286328727539965
11722,spectacular,14,0.3286328727539965,0.3286328727539965
9599,forte,22,0.3286328727539965,0.3286328727539965
9621,anterior,22,0.3286328727539965,0.3286328727539965
9343,nowadays,23,0.3286328727539965,0.3286328727539965
10258,plethora,19,0.3286328727539965,0.3286328727539965
5144,rhythm,78,0.3286328727539965,0.3286328727539965
10904,pennies,17,0.3286328727539965,0.3286328727539965
10677,darned,18,0.3286328727539965,0.3286328727539965
10280,augmented,19,0.3286328727539965,0.3286328727539965
6315,minerals,52,0.3286328727539965,0.3286328727539965
10643,rampant,18,0.3286328727539965,0.3286328727539965
10796,commited,17,0.3286328727539965,0.3286328727539965
3024,albuterol,207,0.3286328727539965,0.3286328727539965
10783,culminating,17,0.3286328727539965,0.3286328727539965
7806,addictions,34,0.3286328727539965,0.3286328727539965
8151,stimulate,31,0.3286328727539965,0.3286328727539965
7607,committing,36,0.3286328727539965,0.3286328727539965
9448,bandage,23,0.3286328727539965,0.3286328727539965
10699,obsessively,18,0.3286328727539965,0.3286328727539965
8203,rediculous,31,0.3286328727539965,0.3286328727539965
8846,ana,26,0.3285856973795331,0.3285856973795331
3246,linked,182,-0.32839299939195465,0.32839299939195465
4012,sentences,127,-0.32814666363507405,0.32814666363507405
2749,seek,246,0.32800610996318724,0.32800610996318724
5326,fractures,73,-0.32747303612559986,0.32747303612559986
5181,soaking,77,-0.32747303612559986,0.32747303612559986
5562,liking,67,-0.32747303612559986,0.32747303612559986
3254,gabapentin,181,-0.32747303612559986,0.32747303612559986
6886,disinterest,43,-0.32747303612559986,0.32747303612559986
2110,cigarettes,377,0.3272134260997701,0.3272134260997701
11635,hop,15,-0.32719204104994576,0.32719204104994576
3289,disabled,178,0.3271436692025287,0.3271436692025287
2805,gastro,237,-0.3270236988904502,0.3270236988904502
3487,temporarily,161,0.32698134471552337,0.32698134471552337
5118,heating,79,-0.326883239588302,0.326883239588302
3628,drained,150,-0.326883239588302,0.326883239588302
4442,colored,103,-0.326883239588302,0.326883239588302
4143,series,119,0.3265209395508529,0.3265209395508529
7228,dump,39,0.3265209395508529,0.3265209395508529
4937,furry,84,-0.3263625418415726,0.3263625418415726
59,i'm,29626,-0.3263625418415726,0.3263625418415726
3562,stent,155,0.3263381659611278,0.3263381659611278
2386,struggle,308,-0.3262247913075714,0.3262247913075714
4632,alcoholic,96,0.32617888379242976,0.32617888379242976
8255,flag,30,-0.32617095260830153,0.32617095260830153
9181,circumstance,24,0.3257046129749081,0.3257046129749081
4862,knife,86,0.3257046129749081,0.3257046129749081
6483,freeze,49,0.3257046129749081,0.3257046129749081
9529,symtom,22,0.3255868758817009,0.3255868758817009
4892,forcing,85,-0.3254849639002137,0.3254849639002137
3147,gastrointestinal,193,-0.3254849639002137,0.3254849639002137
4702,flutters,92,-0.3254849639002137,0.3254849639002137
2040,metformin,395,-0.3254849639002137,0.3254849639002137
4411,rolling,105,0.325440167647438,0.325440167647438
1116,inside,979,-0.3253562886121251,0.3253562886121251
6027,clench,57,-0.3252564882128407,0.3252564882128407
8530,peed,28,0.3251086400314667,0.3251086400314667
4013,residual,127,0.3245091555701343,0.3245091555701343
12082,'m,13,-0.3243653331929377,0.3243653331929377
1571,movement,577,0.3243502109619956,0.3243502109619956
324,face,4983,-0.3242295037923299,0.3242295037923299
4418,illnesses,105,-0.32418626241897713,0.32418626241897713
2440,themselves,298,0.3241425194523702,0.3241425194523702
5998,smoother,57,0.3238595940013388,0.3238595940013388
9866,assess,21,0.3238595940013388,0.3238595940013388
1412,situation,676,0.3238595940013388,0.3238595940013388
5754,accelerated,62,0.3238595940013388,0.3238595940013388
6479,chewable,49,0.3238595940013388,0.3238595940013388
1905,afford,433,-0.3233706492074365,0.3233706492074365
3590,resistance,153,0.3232995267786339,0.3232995267786339
2219,typical,345,0.3228956223638529,0.3228956223638529
4794,vague,89,0.3225905582980338,0.3225905582980338
6686,gains,46,0.3224735923934616,0.3224735923934616
2812,raise,236,0.32238285240882514,0.32238285240882514
11656,psy,15,0.3223431401900321,0.3223431401900321
3598,drying,153,-0.32231395331557244,0.32231395331557244
1682,kicked,515,0.3219023270251695,0.3219023270251695
957,celexa,1247,-0.3217466417896065,0.3217466417896065
5314,tracks,73,0.32166420343790303,0.32166420343790303
7010,plate,42,0.32166420343790303,0.32166420343790303
7352,yourselves,38,0.32166420343790303,0.32166420343790303
7405,labeled,38,0.32166420343790303,0.32166420343790303
11501,kickback,15,0.32166420343790303,0.32166420343790303
7725,elephant,35,0.32166420343790303,0.32166420343790303
10927,lamp,17,0.32166420343790303,0.32166420343790303
8957,puss,25,0.32166420343790303,0.32166420343790303
8155,bloods,31,0.32166420343790303,0.32166420343790303
3211,bystolic,186,0.32166420343790303,0.32166420343790303
1409,hearing,677,0.3214814715963713,0.3214814715963713
1268,clenching,792,-0.3214307216696373,0.3214307216696373
10203,pant,19,-0.3213898811721943,0.3213898811721943
3158,phase,191,0.3211741274663203,0.3211741274663203
2641,puts,266,0.3211741274663203,0.3211741274663203
1849,thighs,453,-0.32090550237851445,0.32090550237851445
9007,asa,25,0.32090546291071803,0.32090546291071803
4139,boss,119,0.3207588163230906,0.3207588163230906
6690,ramped,46,0.3204023736174809,0.3204023736174809
2284,herpes,332,-0.3203334745242283,0.3203334745242283
3723,overdose,145,0.3199533390342737,0.3199533390342737
2259,struggling,336,-0.3199493270068594,0.3199493270068594
3258,base,181,0.31987369266411475,0.31987369266411475
300,extremely,5474,-0.319787025189289,0.319787025189289
4187,orders,116,0.3197597000735097,0.3197597000735097
6387,grad,50,0.3197392750283187,0.3197392750283187
1553,further,584,0.3197230834495584,0.3197230834495584
2015,frightening,401,-0.319634981628516,0.319634981628516
5983,pancreas,58,0.3195830372340785,0.3195830372340785
5917,numbed,59,0.3195830372340785,0.3195830372340785
3320,oxygen,175,0.3195830372340785,0.3195830372340785
9968,contemplate,20,0.3195830372340785,0.3195830372340785
5949,nostrils,58,0.3195830372340785,0.3195830372340785
1220,against,841,0.3194888708419942,0.3194888708419942
3137,specific,194,0.31937024863874425,0.31937024863874425
891,straight,1354,-0.3189037965538967,0.3189037965538967
5112,refuses,79,0.31858253690049504,0.31858253690049504
5846,tad,61,0.31858253690049504,0.31858253690049504
4046,subsequent,126,0.31858253690049504,0.31858253690049504
6501,lies,49,0.318355289995756,0.318355289995756
11632,overdo,15,0.318161572886701,0.318161572886701
3131,skills,195,0.3179944745489407,0.3179944745489407
3118,kicks,196,0.3179944745489407,0.3179944745489407
8737,miserably,27,-0.31799429217105607,0.31799429217105607
11425,glutathione,15,-0.31799429217105607,0.31799429217105607
10564,pressured,18,-0.31799429217105607,0.31799429217105607
11259,crotch,16,-0.31799429217105607,0.31799429217105607
10811,carcinoma,17,-0.31799429217105607,0.31799429217105607
9842,holter,21,-0.31799429217105607,0.31799429217105607
10323,definatley,19,-0.31799429217105607,0.31799429217105607
8580,hospitalizations,28,-0.31799429217105607,0.31799429217105607
10525,cheery,18,-0.31799429217105607,0.31799429217105607
9484,balm,23,-0.31799429217105607,0.31799429217105607
8355,creeps,29,-0.31799429217105607,0.31799429217105607
7062,omnicef,41,-0.31799429217105607,0.31799429217105607
10134,imperative,19,-0.31799429217105607,0.31799429217105607
11157,amoxicillan,16,-0.31799429217105607,0.31799429217105607
9496,billions,22,-0.31799429217105607,0.31799429217105607
